0.00123621	-4726015.59	-0,0.000125192,0.000253637,0.000385507,0.000520991,0.000660291,0.00080363,0.000951248,0.00110341,0.0012604,0.00142254,0.00159018,0.0017637,0.00194353,0.00213015,0.00232409,0.00252595,0.0027364,0.00295621,0.00318624,0.0034275,0.00368114,0.00394849,0.00423113,0.00453091,0.00485004,0.0051912,0.00555765,0.00595345,0.00638371,0.006855,0.00737599,0.00795841,0.0086187,0.00938095,0.0102825,0.0113859,0.0128085,0.0148134,0.0182409,inf	202.231,202.231,202.231,202.231,202.231,202.231,202.231,202.231,202.231,202.231,202.231,202.231,202.231,202.231,202.231,202.231,202.231,202.231,202.231,202.231,202.231,202.231,202.231,202.231,202.231,202.231,202.231,202.231,202.231,202.231,202.231,202.231,202.231,202.231,202.231,202.231,202.231,202.231,202.231,202.231
0.00119891	-4715508.70	-0,0.000125192,0.000253637,0.000385507,0.000520991,0.000660291,0.00080363,0.000951248,0.00110341,0.0012604,0.00142254,0.00159018,0.0017637,0.00194353,0.00213015,0.00232409,0.00252595,0.0027364,0.00295621,0.00318624,0.0034275,0.00368114,0.00394849,0.00423113,0.00453091,0.00485004,0.0051912,0.00555765,0.00595345,0.00638371,0.006855,0.00737599,0.00795841,0.0086187,0.00938095,0.0102825,0.0113859,0.0128085,0.0148134,0.0182409,inf	259.329,300.892,272.559,249.191,232.011,219.829,211.162,204.897,200.292,196.851,193.192,193.192,190.047,190.047,188.095,188.095,186.841,186.841,186.01,186.01,185.437,185.437,185.021,185.021,184.691,184.691,184.4,184.4,184.098,184.098,183.724,183.724,183.171,183.171,182.187,182.187,179.888,179.888,174.323,174.323
0.00116809	-4707314.37	-0,0.000125192,0.000253637,0.000385507,0.000520991,0.000660291,0.00080363,0.000951248,0.00110341,0.0012604,0.00142254,0.00159018,0.0017637,0.00194353,0.00213015,0.00232409,0.00252595,0.0027364,0.00295621,0.00318624,0.0034275,0.00368114,0.00394849,0.00423113,0.00453091,0.00485004,0.0051912,0.00555765,0.00595345,0.00638371,0.006855,0.00737599,0.00795841,0.0086187,0.00938095,0.0102825,0.0113859,0.0128085,0.0148134,0.0182409,inf	263.496,380.192,332.72,289.538,257.164,234.229,218.012,206.366,197.859,191.538,184.855,184.855,179.156,179.156,175.642,175.642,173.399,173.399,171.92,171.92,170.906,170.906,170.175,170.175,169.606,169.606,169.112,169.112,168.613,168.613,168.007,168.007,167.115,167.115,165.537,165.537,161.9,161.9,153.489,153.489
0.00114271	-4700821.40	-0,0.000125192,0.000253637,0.000385507,0.000520991,0.000660291,0.00080363,0.000951248,0.00110341,0.0012604,0.00142254,0.00159018,0.0017637,0.00194353,0.00213015,0.00232409,0.00252595,0.0027364,0.00295621,0.00318624,0.0034275,0.00368114,0.00394849,0.00423113,0.00453091,0.00485004,0.0051912,0.00555765,0.00595345,0.00638371,0.006855,0.00737599,0.00795841,0.0086187,0.00938095,0.0102825,0.0113859,0.0128085,0.0148134,0.0182409,inf	240.088,437.566,382.102,324.056,278.87,246.575,223.754,207.426,195.554,186.775,177.535,177.535,169.707,169.707,164.906,164.906,161.854,161.854,159.844,159.844,158.469,158.469,157.481,157.481,156.718,156.718,156.065,156.065,155.421,155.421,154.656,154.656,153.547,153.547,151.598,151.598,147.175,147.175,137.333,137.333
0.00112189	-4695623.86	-0,0.000125192,0.000253637,0.000385507,0.000520991,0.000660291,0.00080363,0.000951248,0.00110341,0.0012604,0.00142254,0.00159018,0.0017637,0.00194353,0.00213015,0.00232409,0.00252595,0.0027364,0.00295621,0.00318624,0.0034275,0.00368114,0.00394849,0.00423113,0.00453091,0.00485004,0.0051912,0.00555765,0.00595345,0.00638371,0.006855,0.00737599,0.00795841,0.0086187,0.00938095,0.0102825,0.0113859,0.0128085,0.0148134,0.0182409,inf	208.387,475.857,421.624,353.693,298.069,257.676,229.034,208.568,193.735,182.807,171.35,171.35,161.7,161.7,155.804,155.804,152.059,152.059,149.592,149.592,147.9,147.9,146.681,146.681,145.741,145.741,144.947,144.947,144.179,144.179,143.287,143.287,142.02,142.02,139.824,139.824,134.927,134.927,124.409,124.409
0.00110489	-4691427.37	-0,0.000125192,0.000253637,0.000385507,0.000520991,0.000660291,0.00080363,0.000951248,0.00110341,0.0012604,0.00142254,0.00159018,0.0017637,0.00194353,0.00213015,0.00232409,0.00252595,0.0027364,0.00295621,0.00318624,0.0034275,0.00368114,0.00394849,0.00423113,0.00453091,0.00485004,0.0051912,0.00555765,0.00595345,0.00638371,0.006855,0.00737599,0.00795841,0.0086187,0.00938095,0.0102825,0.0113859,0.0128085,0.0148134,0.0182409,inf	177.816,499.29,452.665,379.277,315.415,268.04,234.226,210.048,192.561,179.716,166.291,166.291,155.037,155.037,148.179,148.179,143.823,143.823,140.943,140.943,138.957,138.957,137.516,137.516,136.402,136.402,135.465,135.465,134.574,134.574,133.565,133.565,132.165,132.165,129.785,129.785,124.591,124.591,113.804,113.804
0.00109108	-4688010.64	-0,0.000125192,0.000253637,0.000385507,0.000520991,0.000660291,0.00080363,0.000951248,0.00110341,0.0012604,0.00142254,0.00159018,0.0017637,0.00194353,0.00213015,0.00232409,0.00252595,0.0027364,0.00295621,0.00318624,0.0034275,0.00368114,0.00394849,0.00423113,0.00453091,0.00485004,0.0051912,0.00555765,0.00595345,0.00638371,0.006855,0.00737599,0.00795841,0.0086187,0.00938095,0.0102825,0.0113859,0.0128085,0.0148134,0.0182409,inf	151.748,511.825,476.599,401.442,331.318,277.952,239.513,211.968,192.065,177.478,162.273,162.273,149.578,149.578,141.855,141.855,136.943,136.943,133.678,133.678,131.408,131.408,129.745,129.745,128.451,128.451,127.362,127.362,126.34,126.34,125.209,125.209,123.681,123.681,121.146,121.146,115.75,115.75,104.918,104.918
0.00107993	-4685205.28	-0,0.000125192,0.000253637,0.000385507,0.000520991,0.000660291,0.00080363,0.000951248,0.00110341,0.0012604,0.00142254,0.00159018,0.0017637,0.00194353,0.00213015,0.00232409,0.00252595,0.0027364,0.00295621,0.00318624,0.0034275,0.00368114,0.00394849,0.00423113,0.00453091,0.00485004,0.0051912,0.00555765,0.00595345,0.00638371,0.006855,0.00737599,0.00795841,0.0086187,0.00938095,0.0102825,0.0113859,0.0128085,0.0148134,0.0182409,inf	130.748,516.684,494.646,420.652,346.009,287.54,244.956,214.331,192.207,176.019,159.179,159.179,145.168,145.168,136.653,136.653,131.225,131.225,127.594,127.594,125.044,125.044,123.156,123.156,121.671,121.671,120.419,120.419,119.252,119.252,117.989,117.989,116.328,116.328,113.647,113.647,108.1,108.1,97.3427,97.3427
0.00107103	-4682882.45	-0,0.000125192,0.000253637,0.000385507,0.000520991,0.000660291,0.00080363,0.000951248,0.00110341,0.0012604,0.00142254,0.00159018,0.0017637,0.00194353,0.00213015,0.00232409,0.00252595,0.0027364,0.00295621,0.00318624,0.0034275,0.00368114,0.00394849,0.00423113,0.00453091,0.00485004,0.0051912,0.00555765,0.00595345,0.00638371,0.006855,0.00737599,0.00795841,0.0086187,0.00938095,0.0102825,0.0113859,0.0128085,0.0148134,0.0182409,inf	114.315,516.327,507.847,437.248,359.604,296.838,250.539,217.089,192.909,175.237,156.884,156.884,141.657,141.657,132.409,132.409,126.497,126.497,122.513,122.513,119.686,119.686,117.565,117.565,115.879,115.879,114.451,114.451,113.127,113.127,111.717,111.717,109.913,109.913,107.085,107.085,101.412,101.412,90.7933,90.7933
0.00106403	-4680944.02	-0,0.000125192,0.000253637,0.000385507,0.000520991,0.000660291,0.00080363,0.000951248,0.00110341,0.0012604,0.00142254,0.00159018,0.0017637,0.00194353,0.00213015,0.00232409,0.00252595,0.0027364,0.00295621,0.00318624,0.0034275,0.00368114,0.00394849,0.00423113,0.00453091,0.00485004,0.0051912,0.00555765,0.00595345,0.00638371,0.006855,0.00737599,0.00795841,0.0086187,0.00938095,0.0102825,0.0113859,0.0128085,0.0148134,0.0182409,inf	101.714,512.847,517.345,451.718,372.329,305.959,256.316,220.251,194.15,175.087,155.31,155.31,138.945,138.945,129.007,129.007,122.632,122.632,118.304,118.304,115.196,115.196,112.835,112.835,110.936,110.936,109.316,109.316,107.818,107.818,106.247,106.247,104.286,104.286,101.302,101.302,95.5126,95.5126,85.0617,85.0617
