0.000854356	-388130.02	-0,8.65217e-05,0.000175291,0.000266428,0.000360062,0.000456333,0.000555396,0.000657416,0.000762576,0.000871075,0.000983132,0.00109899,0.00121891,0.00134319,0.00147217,0.0016062,0.00174571,0.00189115,0.00204306,0.00220204,0.00236878,0.00254407,0.00272884,0.00292417,0.00313135,0.00335191,0.00358769,0.00384095,0.00411449,0.00441184,0.00473756,0.00509762,0.00550013,0.00595646,0.00648326,0.00710633,0.00786891,0.00885204,0.0102377,0.0126065,inf	292.618,292.618,292.618,292.618,292.618,292.618,292.618,292.618,292.618,292.618,292.618,292.618,292.618,292.618,292.618,292.618,292.618,292.618,292.618,292.618,292.618,292.618,292.618,292.618,292.618,292.618,292.618,292.618,292.618,292.618,292.618,292.618,292.618,292.618,292.618,292.618,292.618,292.618,292.618,292.618
0.00101149	-387622.64	-0,8.65217e-05,0.000175291,0.000266428,0.000360062,0.000456333,0.000555396,0.000657416,0.000762576,0.000871075,0.000983132,0.00109899,0.00121891,0.00134319,0.00147217,0.0016062,0.00174571,0.00189115,0.00204306,0.00220204,0.00236878,0.00254407,0.00272884,0.00292417,0.00313135,0.00335191,0.00358769,0.00384095,0.00411449,0.00441184,0.00473756,0.00509762,0.00550013,0.00595646,0.00648326,0.00710633,0.00786891,0.00885204,0.0102377,0.0126065,inf	1058.62,795.271,511.237,379.508,315.582,283.766,266.558,256.684,251.238,248.739,248.566,248.566,251.255,251.255,255.03,255.03,258.683,258.683,261.818,261.818,264.331,264.331,266.394,266.394,268.454,268.454,270.864,270.864,273.544,273.544,276.057,276.057,277.851,277.851,278.36,278.36,276.742,276.742,271.714,271.714
0.00116887	-387295.05	-0,8.65217e-05,0.000175291,0.000266428,0.000360062,0.000456333,0.000555396,0.000657416,0.000762576,0.000871075,0.000983132,0.00109899,0.00121891,0.00134319,0.00147217,0.0016062,0.00174571,0.00189115,0.00204306,0.00220204,0.00236878,0.00254407,0.00272884,0.00292417,0.00313135,0.00335191,0.00358769,0.00384095,0.00411449,0.00441184,0.00473756,0.00509762,0.00550013,0.00595646,0.00648326,0.00710633,0.00786891,0.00885204,0.0102377,0.0126065,inf	1350.13,1049.44,577.834,385.647,301.971,263.784,244.398,234.111,229.358,228.298,231.068,231.068,237.704,237.704,244.654,244.654,250.38,250.38,254.547,254.547,257.249,257.249,259.02,259.02,260.761,260.761,263.12,263.12,266.01,266.01,268.78,268.78,270.569,270.569,270.434,270.434,266.787,266.787,257.308,257.308
0.00132168	-387041.52	-0,8.65217e-05,0.000175291,0.000266428,0.000360062,0.000456333,0.000555396,0.000657416,0.000762576,0.000871075,0.000983132,0.00109899,0.00121891,0.00134319,0.00147217,0.0016062,0.00174571,0.00189115,0.00204306,0.00220204,0.00236878,0.00254407,0.00272884,0.00292417,0.00313135,0.00335191,0.00358769,0.00384095,0.00411449,0.00441184,0.00473756,0.00509762,0.00550013,0.00595646,0.00648326,0.00710633,0.00786891,0.00885204,0.0102377,0.0126065,inf	1363.26,1155.36,589.7,374.72,286.983,249.133,230.75,221.7,218.469,219.159,224.711,224.711,234.535,234.535,243.608,243.608,250.286,250.286,254.417,254.417,256.383,256.383,257.108,257.108,257.879,257.879,259.553,259.553,262.026,262.026,264.491,264.491,265.882,265.882,264.968,264.968,259.488,259.488,246.186,246.186
0.00146888	-386835.60	-0,8.65217e-05,0.000175291,0.000266428,0.000360062,0.000456333,0.000555396,0.000657416,0.000762576,0.000871075,0.000983132,0.00109899,0.00121891,0.00134319,0.00147217,0.0016062,0.00174571,0.00189115,0.00204306,0.00220204,0.00236878,0.00254407,0.00272884,0.00292417,0.00313135,0.00335191,0.00358769,0.00384095,0.00411449,0.00441184,0.00473756,0.00509762,0.00550013,0.00595646,0.00648326,0.00710633,0.00786891,0.00885204,0.0102377,0.0126065,inf	1318.47,1207.36,586.069,362.352,275.353,239.358,222.473,214.791,213.019,215.269,223.139,223.139,235.423,235.423,245.877,245.877,252.852,252.852,256.425,256.425,257.301,257.301,256.775,256.775,256.454,256.454,257.328,257.328,259.254,259.254,261.307,261.307,262.264,262.264,260.662,260.662,253.621,253.621,237.023,237.023
0.00161014	-386664.80	-0,8.65217e-05,0.000175291,0.000266428,0.000360062,0.000456333,0.000555396,0.000657416,0.000762576,0.000871075,0.000983132,0.00109899,0.00121891,0.00134319,0.00147217,0.0016062,0.00174571,0.00189115,0.00204306,0.00220204,0.00236878,0.00254407,0.00272884,0.00292417,0.00313135,0.00335191,0.00358769,0.00384095,0.00411449,0.00441184,0.00473756,0.00509762,0.00550013,0.00595646,0.00648326,0.00710633,0.00786891,0.00885204,0.0102377,0.0126065,inf	1275,1236.74,577.134,350.915,266.401,232.582,217.183,210.773,210.306,213.909,223.714,223.714,237.917,237.917,249.257,249.257,256.139,256.139,258.901,258.901,258.577,258.577,256.804,256.804,255.436,255.436,255.548,255.548,256.947,256.947,258.608,258.608,259.185,259.185,257.013,257.013,248.64,248.64,229.166,229.166
0.0017455	-386521.09	-0,8.65217e-05,0.000175291,0.000266428,0.000360062,0.000456333,0.000555396,0.000657416,0.000762576,0.000871075,0.000983132,0.00109899,0.00121891,0.00134319,0.00147217,0.0016062,0.00174571,0.00189115,0.00204306,0.00220204,0.00236878,0.00254407,0.00272884,0.00292417,0.00313135,0.00335191,0.00358769,0.00384095,0.00411449,0.00441184,0.00473756,0.00509762,0.00550013,0.00595646,0.00648326,0.00710633,0.00786891,0.00885204,0.0102377,0.0126065,inf	1243.73,1254.22,566.064,340.657,259.335,227.687,213.663,208.402,209.098,213.883,225.322,225.322,241.041,241.041,252.922,252.922,259.47,259.47,261.301,261.301,259.771,259.771,256.821,256.821,254.502,254.502,253.931,253.931,254.862,254.862,256.181,256.181,256.445,256.445,253.804,253.804,244.273,244.273,222.254,222.254
0.00187515	-386398.78	-0,8.65217e-05,0.000175291,0.000266428,0.000360062,0.000456333,0.000555396,0.000657416,0.000762576,0.000871075,0.000983132,0.00109899,0.00121891,0.00134319,0.00147217,0.0016062,0.00174571,0.00189115,0.00204306,0.00220204,0.00236878,0.00254407,0.00272884,0.00292417,0.00313135,0.00335191,0.00358769,0.00384095,0.00411449,0.00441184,0.00473756,0.00509762,0.00550013,0.00595646,0.00648326,0.00710633,0.00786891,0.00885204,0.0102377,0.0126065,inf	1224.34,1264.39,554.193,331.525,253.653,224.059,211.285,207.062,208.799,214.627,227.459,227.459,244.384,244.384,256.557,256.557,262.616,262.616,263.465,263.465,260.766,260.766,256.731,256.731,253.562,253.562,252.393,252.393,252.917,252.917,253.949,253.949,253.956,253.956,250.924,250.924,240.363,240.363,216.065,216.065
0.00199936	-386293.69	-0,8.65217e-05,0.000175291,0.000266428,0.000360062,0.000456333,0.000555396,0.000657416,0.000762576,0.000871075,0.000983132,0.00109899,0.00121891,0.00134319,0.00147217,0.0016062,0.00174571,0.00189115,0.00204306,0.00220204,0.00236878,0.00254407,0.00272884,0.00292417,0.00313135,0.00335191,0.00358769,0.00384095,0.00411449,0.00441184,0.00473756,0.00509762,0.00550013,0.00595646,0.00648326,0.00710633,0.00786891,0.00885204,0.0102377,0.0126065,inf	1214.39,1269.65,542.197,323.421,249.031,221.341,209.695,206.412,209.088,215.843,229.876,229.876,247.762,247.762,260.041,260.041,265.512,265.512,265.364,265.364,261.554,261.554,256.528,256.528,252.603,252.603,250.911,250.911,251.087,251.087,251.879,251.879,251.677,251.677,248.31,248.31,236.811,236.811,210.452,210.452
0.00211841	-386202.62	-0,8.65217e-05,0.000175291,0.000266428,0.000360062,0.000456333,0.000555396,0.000657416,0.000762576,0.000871075,0.000983132,0.00109899,0.00121891,0.00134319,0.00147217,0.0016062,0.00174571,0.00189115,0.00204306,0.00220204,0.00236878,0.00254407,0.00272884,0.00292417,0.00313135,0.00335191,0.00358769,0.00384095,0.00411449,0.00441184,0.00473756,0.00509762,0.00550013,0.00595646,0.00648326,0.00710633,0.00786891,0.00885204,0.0102377,0.0126065,inf	1211.44,1271.44,530.44,316.236,245.247,219.303,208.676,206.248,209.776,217.359,232.433,232.433,251.087,251.087,263.333,263.333,268.15,268.15,267.013,267.013,262.155,262.155,256.226,256.226,251.63,251.63,249.483,249.483,249.361,249.361,249.954,249.954,249.58,249.58,245.918,245.918,233.55,233.55,205.312,205.312
