0.000563267	-266070.12	-0,5.70428e-05,0.000115567,0.000175653,0.000237384,0.000300855,0.000366166,0.000433427,0.000502758,0.00057429,0.000648167,0.00072455,0.000803613,0.000885552,0.000970583,0.00105895,0.00115093,0.00124681,0.00134697,0.00145178,0.00156171,0.00167728,0.00179909,0.00192787,0.00206447,0.00220988,0.00236532,0.00253229,0.00271263,0.00290868,0.00312342,0.0033608,0.00362617,0.00392703,0.00427434,0.00468512,0.00518788,0.00583605,0.00674959,0.0083113,inf	443.839,443.839,443.839,443.839,443.839,443.839,443.839,443.839,443.839,443.839,443.839,443.839,443.839,443.839,443.839,443.839,443.839,443.839,443.839,443.839,443.839,443.839,443.839,443.839,443.839,443.839,443.839,443.839,443.839,443.839,443.839,443.839,443.839,443.839,443.839,443.839,443.839,443.839,443.839,443.839
0.000692884	-265210.53	-0,5.70428e-05,0.000115567,0.000175653,0.000237384,0.000300855,0.000366166,0.000433427,0.000502758,0.00057429,0.000648167,0.00072455,0.000803613,0.000885552,0.000970583,0.00105895,0.00115093,0.00124681,0.00134697,0.00145178,0.00156171,0.00167728,0.00179909,0.00192787,0.00206447,0.00220988,0.00236532,0.00253229,0.00271263,0.00290868,0.00312342,0.0033608,0.00362617,0.00392703,0.00427434,0.00468512,0.00518788,0.00583605,0.00674959,0.0083113,inf	1546.16,1623.11,1120.94,816.025,669.202,600.073,561.385,533.767,510.717,490.135,462.257,462.257,429.929,429.929,401.852,401.852,377.8,377.8,357.732,357.732,341.534,341.534,329.057,329.057,320.137,320.137,314.612,314.612,312.371,312.371,313.47,313.47,318.22,318.22,326.956,326.956,339.261,339.261,346.468,346.468
0.000836031	-264772.31	-0,5.70428e-05,0.000115567,0.000175653,0.000237384,0.000300855,0.000366166,0.000433427,0.000502758,0.00057429,0.000648167,0.00072455,0.000803613,0.000885552,0.000970583,0.00105895,0.00115093,0.00124681,0.00134697,0.00145178,0.00156171,0.00167728,0.00179909,0.00192787,0.00206447,0.00220988,0.00236532,0.00253229,0.00271263,0.00290868,0.00312342,0.0033608,0.00362617,0.00392703,0.00427434,0.00468512,0.00518788,0.00583605,0.00674959,0.0083113,inf	1746.83,2205.46,1344.68,890.989,705.135,629.981,591.817,563.985,538.719,514.226,478.197,478.197,433.584,433.584,393.187,393.187,358.239,358.239,329.332,329.332,306.384,306.384,289.002,289.002,276.689,276.689,268.945,268.945,265.372,265.372,265.828,265.828,270.468,270.468,279.383,279.383,291.387,291.387,295.111,295.111
0.000979365	-264476.40	-0,5.70428e-05,0.000115567,0.000175653,0.000237384,0.000300855,0.000366166,0.000433427,0.000502758,0.00057429,0.000648167,0.00072455,0.000803613,0.000885552,0.000970583,0.00105895,0.00115093,0.00124681,0.00134697,0.00145178,0.00156171,0.00167728,0.00179909,0.00192787,0.00206447,0.00220988,0.00236532,0.00253229,0.00271263,0.00290868,0.00312342,0.0033608,0.00362617,0.00392703,0.00427434,0.00468512,0.00518788,0.00583605,0.00674959,0.0083113,inf	1685.33,2452.21,1377.56,875.109,694.136,632.198,605.109,584.294,562.396,538.521,499.692,499.692,448.003,448.003,399.249,399.249,356.648,356.648,321.585,321.585,294.029,294.029,273.337,273.337,258.674,258.674,249.217,249.217,244.302,244.302,243.596,243.596,247.054,247.054,254.429,254.429,263.578,263.578,261.841,261.841
0.0011193	-264256.40	-0,5.70428e-05,0.000115567,0.000175653,0.000237384,0.000300855,0.000366166,0.000433427,0.000502758,0.00057429,0.000648167,0.00072455,0.000803613,0.000885552,0.000970583,0.00105895,0.00115093,0.00124681,0.00134697,0.00145178,0.00156171,0.00167728,0.00179909,0.00192787,0.00206447,0.00220988,0.00236532,0.00253229,0.00271263,0.00290868,0.00312342,0.0033608,0.00362617,0.00392703,0.00427434,0.00468512,0.00518788,0.00583605,0.00674959,0.0083113,inf	1634.03,2596.15,1355.57,840.091,675.045,629.069,613.943,600.875,583.237,560.995,520.942,520.942,464.13,464.13,408.869,408.869,360.323,360.323,320.588,320.588,289.627,289.627,266.526,266.526,250.123,250.123,239.302,239.302,233.187,233.187,231.285,231.285,233.369,233.369,238.866,238.866,244.679,244.679,237.56,237.56
0.00125455	-264085.58	-0,5.70428e-05,0.000115567,0.000175653,0.000237384,0.000300855,0.000366166,0.000433427,0.000502758,0.00057429,0.000648167,0.00072455,0.000803613,0.000885552,0.000970583,0.00105895,0.00115093,0.00124681,0.00134697,0.00145178,0.00156171,0.00167728,0.00179909,0.00192787,0.00206447,0.00220988,0.00236532,0.00253229,0.00271263,0.00290868,0.00312342,0.0033608,0.00362617,0.00392703,0.00427434,0.00468512,0.00518788,0.00583605,0.00674959,0.0083113,inf	1623.27,2700.51,1316.79,803.449,656.395,625.284,620.84,614.706,601.005,580.425,539.618,539.618,478.689,478.689,418.166,418.166,364.936,364.936,321.644,321.644,288.173,288.173,263.324,263.324,245.63,245.63,233.728,233.728,226.576,226.576,223.559,223.559,224.3,224.3,227.922,227.922,230.455,230.455,218.537,218.537
0.00138472	-263949.42	-0,5.70428e-05,0.000115567,0.000175653,0.000237384,0.000300855,0.000366166,0.000433427,0.000502758,0.00057429,0.000648167,0.00072455,0.000803613,0.000885552,0.000970583,0.00105895,0.00115093,0.00124681,0.00134697,0.00145178,0.00156171,0.00167728,0.00179909,0.00192787,0.00206447,0.00220988,0.00236532,0.00253229,0.00271263,0.00290868,0.00312342,0.0033608,0.00362617,0.00392703,0.00427434,0.00468512,0.00518788,0.00583605,0.00674959,0.0083113,inf	1644.78,2781.73,1273.28,769.926,640.384,622.325,626.965,626.666,616.263,597.052,555.516,555.516,491.02,491.02,426.126,426.126,369.172,369.172,323.174,323.174,287.866,287.866,261.752,261.752,243.092,243.092,230.32,230.32,222.269,222.269,218.237,218.237,217.718,217.718,219.56,219.56,219.014,219.014,202.963,202.963
0.00150978	-263838.83	-0,5.70428e-05,0.000115567,0.000175653,0.000237384,0.000300855,0.000366166,0.000433427,0.000502758,0.00057429,0.000648167,0.00072455,0.000803613,0.000885552,0.000970583,0.00105895,0.00115093,0.00124681,0.00134697,0.00145178,0.00156171,0.00167728,0.00179909,0.00192787,0.00206447,0.00220988,0.00236532,0.00253229,0.00271263,0.00290868,0.00312342,0.0033608,0.00362617,0.00392703,0.00427434,0.00468512,0.00518788,0.00583605,0.00674959,0.0083113,inf	1688.21,2844.98,1229.62,740.685,627.441,620.686,632.957,637.454,629.681,611.454,569.029,569.029,501.27,501.27,432.659,432.659,372.713,372.713,324.657,324.657,288.009,288.009,260.981,260.981,241.586,241.586,228.097,228.097,219.26,219.26,214.304,214.304,212.614,212.614,212.788,212.788,209.399,209.399,189.84,189.84
0.0016299	-263747.69	-0,5.70428e-05,0.000115567,0.000175653,0.000237384,0.000300855,0.000366166,0.000433427,0.000502758,0.00057429,0.000648167,0.00072455,0.000803613,0.000885552,0.000970583,0.00105895,0.00115093,0.00124681,0.00134697,0.00145178,0.00156171,0.00167728,0.00179909,0.00192787,0.00206447,0.00220988,0.00236532,0.00253229,0.00271263,0.00290868,0.00312342,0.0033608,0.00362617,0.00392703,0.00427434,0.00468512,0.00518788,0.00583605,0.00674959,0.0083113,inf	1745.82,2892.92,1187.74,715.718,617.394,620.434,639.118,647.519,641.768,624.14,580.607,580.607,509.762,509.762,437.93,437.93,375.559,375.559,325.936,325.936,288.319,288.319,260.631,260.631,240.666,240.666,226.574,226.574,217.037,217.037,211.236,211.236,208.46,208.46,207.077,207.077,201.075,201.075,178.56,178.56
0.0017453	-263671.68	-0,5.70428e-05,0.000115567,0.000175653,0.000237384,0.000300855,0.000366166,0.000433427,0.000502758,0.00057429,0.000648167,0.00072455,0.000803613,0.000885552,0.000970583,0.00105895,0.00115093,0.00124681,0.00134697,0.00145178,0.00156171,0.00167728,0.00179909,0.00192787,0.00206447,0.00220988,0.00236532,0.00253229,0.00271263,0.00290868,0.00312342,0.0033608,0.00362617,0.00392703,0.00427434,0.00468512,0.00518788,0.00583605,0.00674959,0.0083113,inf	1812.21,2927.72,1148.49,694.626,609.885,621.458,645.556,657.119,652.864,635.487,590.621,590.621,516.807,516.807,442.145,442.145,377.794,377.794,326.986,326.986,288.677,288.677,260.512,260.512,240.099,240.099,225.49,225.49,215.323,215.323,208.744,208.744,204.957,204.957,202.116,202.116,193.719,193.719,168.72,168.72
0.00185623	-263607.64	-0,5.70428e-05,0.000115567,0.000175653,0.000237384,0.000300855,0.000366166,0.000433427,0.000502758,0.00057429,0.000648167,0.00072455,0.000803613,0.000885552,0.000970583,0.00105895,0.00115093,0.00124681,0.00134697,0.00145178,0.00156171,0.00167728,0.00179909,0.00192787,0.00206447,0.00220988,0.00236532,0.00253229,0.00271263,0.00290868,0.00312342,0.0033608,0.00362617,0.00392703,0.00427434,0.00468512,0.00518788,0.00583605,0.00674959,0.0083113,inf	1883.66,2951.43,1112.17,676.913,604.527,623.585,652.278,666.39,663.187,645.757,599.358,599.358,522.664,522.664,445.492,445.492,379.521,379.521,327.823,327.823,289.033,289.033,260.529,260.529,239.757,239.757,224.696,224.696,213.957,213.957,206.658,206.658,201.924,201.924,197.715,197.715,187.12,187.12,160.041,160.041
